,business_id ,categories,city,is_open,latitude,longitude,postal_code,pricerange,review_count,stars,state
4336,54KjRndfvaibcrhbjR2qOg,"['American (Traditional)', 'Restaurants', 'Food', 'Ice Cream & Frozen Yogurt', 'Batting Cages', 'Active Life']",Maple Heights,1,41.4186355,-81.5746449,44137,0,4,4.0,OH
4338,WvunDFSs2hJrPHVFqB6Y1w,"['Mexican', 'Couriers & Delivery Services', 'American (New)', 'Pizza', 'Food Delivery Services', 'Fast Food', 'Restaurants', 'Food', 'Local Services']",Cleveland,1,41.4444856563,-81.8181091547,44135,1,47,3.5,OH
4340,XfO5MZI2lH1U2HsMnIsYzg,"['Mediterranean', 'Seafood', 'Restaurants', 'Bars', 'Nightlife', 'American (New)', 'Steakhouses']",Mentor,0,41.6532288,-81.3760066,44060,2,49,3.5,OH
4344,uq7iYU_joDYFKyMHLdgX_Q,"['Restaurants', 'Italian']",Rocky River,0,41.4814795,-81.8365948,44116,1,8,2.5,OH
4358,ebgu1HjoE5S45U7oKyq4sw,"['American (Traditional)', 'Chicken Wings', 'Barbeque', 'Nightlife', 'Bars', 'Diners', 'Pubs', 'Greek', 'Restaurants', 'Dive Bars']",Cleveland,1,41.4873908,-81.7671191,44102,1,58,3.0,OH
4361,BLGo7Hnn6080YJHJAtifOw,"['Pizza', 'Barbeque', 'Restaurants', 'American (Traditional)']",Chardon,1,41.580221,-81.242825,44024,2,24,4.0,OH
4383,qLUr-ZPGVJejkSXIUenw6w,"['Restaurants', 'Greek', 'Sandwiches']",Lakewood,1,41.4768005,-81.7901597,44107,1,107,3.5,OH
4386,UefV-nqjYP3EUzubgtrIAw,"['Restaurants', 'Fast Food', 'Sandwiches', 'Delis']",Parma,1,41.3633694,-81.68543,44134,1,11,4.0,OH
4407,7W9xF2zvFaaEXzy8msHGDw,"['Bars', 'Sports Bars', 'Restaurants', 'American (Traditional)', 'Nightlife']",North Royalton,1,41.3460514,-81.7362943,44133,1,7,3.5,OH
4424,TaDp2EiNKqHhAp21xIoggg,['Restaurants'],Elyria,1,41.3950533,-82.1067074,44035,4,5,3.0,OH
4433,uFtKyRCM87iPsuclOxCvdg,"['Barbeque', 'Restaurants']",Mentor,0,41.669884,-81.331479,44060,2,19,4.0,OH
4435,BzerEVgnPcQPr0iFzIO8Aw,"['Italian', 'Event Planning & Services', 'Restaurants', 'Venues & Event Spaces', 'Caterers']",Twinsburg,1,41.283543,-81.43959,44087,2,39,4.0,OH
4440,1hFksNGqkzHBgYSp8H394w,"['Shopping', 'Breakfast & Brunch', 'Flea Markets', 'Restaurants']",Cleveland,1,41.4892564514,-81.7106613096,44113,2,5,4.5,OH
4449,x5lN8HdgDVWXwoL9N7MDoQ,"['Japanese', 'Restaurants']",Westlake,0,41.4635312,-81.9524822,44145,2,12,3.5,OH
4450,uYl_QBtb7bXhu9sgb4kCrg,"['Event Planning & Services', 'Food', 'Nightlife', 'Caterers', 'Bars', 'American (Traditional)', 'Beer', 'Wine & Spirits', 'Restaurants']",Cleveland,1,41.509333,-81.603917,44106,1,59,3.5,OH
4473,q6BiPGNf2ANWkwal9HPkQg,"['Mexican', 'Restaurants', 'Latin American', 'American (New)']",Strongsville,1,41.314088,-81.8331105,44136,2,58,3.5,OH
4485,7ot8LYmnLhiN726E9dtAgA,"['Vegan', 'Mediterranean', 'Middle Eastern', 'Restaurants']",Independence,1,41.396208,-81.641747,44131,2,100,4.0,OH
4505,aAiDjaeWjiD8XxRBGMLKyw,"['Restaurants', 'Chinese']",Avon,1,41.4593657,-82.0186815,44011,1,22,2.5,OH
4540,aXGVV7OiKjajjJWd5gZCIQ,"['Restaurants', 'Indian']",Fairlawn,0,41.13303,-81.633357,44333,2,11,3.5,OH
4558,OFhlZImG34476xPfyCtQCw,"['American (New)', 'Asian Fusion', 'Restaurants']",North Olmsted,1,41.4175495753,-81.9045362044,44070,2,188,4.0,OH
4559,dG9ai2DfcdlDDESttmjONg,"['Restaurants', 'American (Traditional)']",Parma Heights,0,41.38633,-81.767666,44130,2,25,2.5,OH
4564,V2sxcWosKBDwxZQ3J7unOQ,"['Italian', 'Restaurants']",Cleveland,1,41.5020499028,-81.6870374921,44114,2,29,3.0,OH
4567,yZE8Vwam62qWB5bO0kvp6w,"['Pizza', 'Restaurants']",Cleveland,1,41.419001151,-81.7288836683,44129,1,5,2.0,OH
4574,EVfJbLXSMZOF8K3vFOaLOw,"['Burgers', 'American (Traditional)', 'Restaurants']",Cleveland,1,41.4253448,-81.7355934,44144,2,35,2.5,OH
4583,O54jXbKjZte4qVYabYjGjg,"['Italian', 'Pizza', 'Restaurants', 'Caterers', 'Event Planning & Services']",Mentor,1,41.6814501,-81.296188,44060,2,38,4.0,OH
4589,JhLwxtcnT_29skfHvS3btQ,"['Juice Bars & Smoothies', 'Fast Food', 'Restaurants', 'Food', 'Wraps', 'Salad']",Beachwood,0,41.4623791,-81.4763265,44122,1,6,4.0,OH
4617,9NGXZyn-GHYB-vKC63gOag,"['Restaurants', 'Italian']",Lakewood,0,41.4849413,-81.7992175,44107,2,57,4.0,OH
4618,RRUyGOb4MDlPLNHIq9gMRg,"['Pizza', 'Restaurants']",Cleveland,1,41.482898,-81.8262139,44107,0,4,3.0,OH
4640,D8ztK8n4L0_6cAslAPFYTg,"['Restaurants', 'Italian']",Chardon,1,41.5828217,-81.2098018,44024,2,31,3.5,OH
4653,HoSDjKKR8GtpeSqzrwf8ew,"['Restaurants', 'Cafes', 'Coffee & Tea', 'Sandwiches', 'Salad', 'Delis', 'Food']",Bedford,1,41.3908231277,-81.5349301361,44146,1,10,4.0,OH
4659,rBU_G1wrSoiylPYj19HDNA,"['Pizza', 'Restaurants']",Aurora,1,41.317303,-81.336606,44202,1,3,1.5,OH
4683,B_Zi_3inMGSxN_HEKssmng,"['Fast Food', 'Restaurants', 'American (New)']",Cuyahoga Falls,1,41.1319239,-81.5081278,44223,0,10,3.5,OH
4684,Gbo1RSbSjl0Mj_ekV0MS4w,"['Restaurants', 'Sandwiches', 'Fast Food']",Cleveland,1,41.413381,-81.836329,44135,0,6,3.0,OH
4685,fkxDuUBMc9G7lCrk6nWeVg,"['Restaurants', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Food', 'Beer', 'Wine & Spirits', 'Pizza', 'Bars']",Strongsville,1,41.2787378,-81.7862974,44136,1,6,3.5,OH
4699,eZ423jsTh3g9QTt2w-UTyg,"['Grocery', 'Food', 'Delis', 'Restaurants']",Munroe Falls,1,41.1312392,-81.4399935,44262,1,12,5.0,OH
4700,ozbJnrIXXOLWmriHdUnI6g,"['Salad', 'Restaurants', 'Soup', 'Sandwiches']",Parma,1,41.3845151,-81.7418538,44129,1,11,3.5,OH
4727,owV0aSgh4t_9aG56iPxGEw,"['Fast Food', 'Restaurants', 'Chinese']",Parma,1,41.3782071,-81.7347103,44129,1,29,2.5,OH
4735,bhWP6FLGTGQourruQwrH9g,"['Cafes', 'Juice Bars & Smoothies', 'Food', 'Restaurants']",Beachwood,1,41.4985551657,-81.494339034,44122,1,6,3.0,OH
4737,uqPHO-o4stxGXLdxP3WNig,"['Restaurants', 'Halal', 'Buffets', 'Indian']",Cleveland,0,41.3912879,-81.7586283,44130,2,10,2.5,OH
4742,Vgdeb9wLsQ2HuK_JG1n8xw,"['American (Traditional)', 'Sports Bars', 'Keys & Locksmiths', 'Home Services', 'Sandwiches', 'Nightlife', 'Bars', 'Restaurants']",Euclid,1,41.58844,-81.526411,44123,1,19,2.5,OH
4782,aGMU3qMFOQzG0DT2akMfng,"['Bars', 'Cocktail Bars', 'Nightlife', 'American (Traditional)', 'Restaurants']",Cleveland,1,41.4977112,-81.6905614,44115,2,7,3.5,OH
4823,4lCTd6-EzOuKl4YbH9gnxw,"['American (New)', 'Bars', 'Food', 'Desserts', 'Nightlife', 'Comfort Food', 'Sports Bars', 'Restaurants']",Lakewood,0,41.4848675,-81.7987089,44107,2,30,4.0,OH
4846,WiU6fACNR6uUAC_6X5z-SQ,"['Italian', 'Pizza', 'Restaurants']",Avon,1,41.4665967,-82.0566144,44011,2,60,3.5,OH
4850,TwYdL1qY7FFBl1BqCo-CJw,"['Restaurants', 'Pizza']",Strongsville,1,41.307263,-81.833857,44136,2,16,4.5,OH
4853,nBmpmc4R7LP8HjII7DJgkA,"['American (Traditional)', 'Bars', 'Nightlife', 'Restaurants', 'Gay Bars']",Cleveland,0,41.4906654,-81.7099338,44113,2,25,3.0,OH
4855,5x0yRV0ds9IN1ZIlo3XJ6g,"['Restaurants', 'Chicken Wings', 'Pizza', 'Fast Food', 'Italian']",Cleveland Heights,1,41.5033473,-81.5559364,44118,2,17,1.5,OH
4875,WIcEQvXQQArCeYpQ-FryJg,"['Sandwiches', 'Salad', 'Restaurants', 'American (Traditional)', 'Food', 'Donuts']",Strongsville,1,41.3164989633,-81.8346301888,44136,1,48,3.5,OH
4890,nCK19UJUHdX5bXWAASr-Ww,"['Delis', 'Restaurants']",Cleveland,1,41.4490634,-81.5779304,44128,1,5,4.0,OH
4895,IqKanbuCPO4kTBElID3V1Q,"['Vegan', 'American (New)', 'Burgers', 'Restaurants']",Medina,1,41.138614186,-81.8642709044,44256,2,49,2.5,OH
4922,fVLWfO97Ddac26ptnMuE3A,"['Chinese', 'Restaurants']",Bedford,1,41.4236912,-81.4969853,44146,1,8,3.0,OH
4930,mLjDh0vQYBCY6g9T1HczVw,"['Restaurants', 'Bars', 'Pubs', 'American (Traditional)', 'Nightlife']",Cleveland,1,41.4080424505,-81.8411984629,44135,2,131,3.0,OH
4956,9cGvOaA1BYw-ByOXjNbu9A,"['Restaurants', 'Buffets', 'Indian']",Parma,0,41.4058147,-81.7668844,44130,2,41,3.5,OH
4957,cdLjMoQPRtdWN4g6LW650w,"['Cocktail Bars', 'Bars', 'Pizza', 'Event Planning & Services', 'Caterers', 'Italian', 'Restaurants', 'Nightlife', 'Wine Bars']",Olmsted Falls,1,41.3748099,-81.902066,44138,2,85,4.0,OH
4962,loXkZgAd70KMjP8ISCnZPQ,"['Restaurants', 'Chinese']",Cleveland,1,41.4067668,-81.7348901,44129,2,12,4.5,OH
4971,jdaqp6fW0TqP2TdHatB7Pw,"['Mexican', 'Latin American', 'Restaurants']",Lakewood,1,41.4774278,-81.7929963,44107,2,96,3.5,OH
4976,0tG3fXLR6SD388aXc3w_0w,"['Restaurants', 'American (New)', 'Food', 'Beer', 'Wine & Spirits']",Strongsville,0,41.2787378,-81.7862974,44136,1,4,3.0,OH
4977,eBeTO_2kXxa6UDjvIGAM2g,"['Thai', 'Restaurants']",Strongsville,1,41.3089297,-81.8360135,44136,2,130,4.0,OH
4998,iIe6PLxsZDVyrKf4ziKxyw,"['Restaurants', 'Cafes', 'American (Traditional)', 'Bars', 'Sandwiches', 'Nightlife']",Cleveland,1,41.4985414,-81.6921605,44115,1,75,4.5,OH
5001,_KsRqWzmz3VleuTn-kHsNQ,"['Salad', 'Restaurants', 'Steakhouses', 'American (Traditional)', 'Chicken Wings', 'Sandwiches']",Kent,1,41.153345,-81.358414,44240,1,4,4.0,OH
5016,oG5Sz7phCksWWjITJlgJNA,"['Restaurants', 'Steakhouses']",Lyndhurst,0,41.5200109,-81.4736451,44124,2,6,3.5,OH
5017,dQwjYLmQXb06CpMPIpm5-g,"['Mexican', 'Restaurants']",Cleveland,1,41.476881,-81.743512,44102,2,67,4.0,OH
5039,mOgZ0U8hO_ot7mGRd6BFyg,"['Restaurants', 'Pizza']",Hudson,0,41.2385371,-81.4496172,44236,0,3,3.5,OH
5049,_wpUUDnJwrn7eSYAjnv7WA,"['Nightlife', 'Restaurants', 'Bars', 'Jazz & Blues', 'Arts & Entertainment', 'Lounges', 'Music Venues']",Cleveland,1,41.4831317,-81.7678484,44102,2,56,4.0,OH
5063,vdloJPM3bSpQTMlwdFek2A,"['Breweries', 'Nightlife', 'Pubs', 'American (New)', 'Food', 'Restaurants', 'Bars', 'Beer', 'Wine & Spirits']",Cleveland,1,41.4992176741,-81.6901288927,44115,2,305,3.5,OH
5073,rvZ5PwoDd7gfCQie--066w,"['Pizza', 'Food Trucks', 'Sandwiches', 'Food', 'Restaurants']",Lakewood,0,41.4834572357,-81.8654271181,44107,1,15,3.5,OH
5091,QUjJmpTQvGus8WfYq1dtOw,"['Cajun/Creole', 'Restaurants', 'Sandwiches', 'Seafood']",Cleveland,1,41.5055208,-81.5368915,44121,2,63,4.0,OH
5134,4v_RbefzvGkixXXJkn-bzw,"['Chinese', 'Restaurants', 'Asian Fusion', 'Szechuan']",Lakewood,1,41.4856689,-81.7878986,44107,2,54,4.0,OH
5136,nDT0T3yW6G89vzdx4p_P4A,"['Japanese', 'Restaurants', 'Asian Fusion', 'Chinese']",Amherst,1,41.4170213984,-82.208032608,44001,1,61,4.0,OH
5147,T0V6pK7kJWTrTiB788ED6g,"['Fast Food', 'Food', 'Restaurants']",Cleveland,1,41.551898,-81.497733,44143,1,3,3.5,OH
5151,Jdqg97lLo_qJlCqU9RjIEA,"['Restaurants', 'Food', 'Fast Food', 'Ice Cream & Frozen Yogurt']",Cleveland,1,41.351026,-81.7841079,44130,1,6,3.0,OH
5157,QvI-IZJvfpdWINxVghv07A,"['Food', 'Coffee & Tea', 'Restaurants', 'Breakfast & Brunch']",Kent,1,41.1527783864,-81.3574253413,44240,1,74,4.0,OH
5164,zb1yPP0rl0kmfXUvR9ykWw,"['Event Planning & Services', 'Food Trucks', 'Caterers', 'Vegan', 'Food', 'Comfort Food', 'Restaurants']",Mentor,1,41.67825,-81.298201,44060,0,5,4.5,OH
5183,lfdiEgr4xbbn6waskIZj4A,"['American (Traditional)', 'Beer', 'Wine & Spirits', 'Restaurants', 'Chicken Wings', 'Sports Bars', 'Food', 'Bars', 'Nightlife']",Cleveland,1,41.3873549683,-81.763255549,44130,1,34,4.0,OH
5186,8dK-8e006F_it5bNxTVlaQ,"['Restaurants', 'Sandwiches', 'Caterers', 'Barbeque', 'Burgers', 'Event Planning & Services']",North Olmsted,1,41.418407,-81.915597,44070,2,81,4.0,OH
5209,HUG60U21ZRxU66Sn0tBJHw,"['Diners', 'Restaurants']",Bedford,1,41.3893342,-81.5336277,44146,1,9,4.5,OH
5213,JBt7b3Z9of23xuz3_uIq3Q,"['Food', 'Restaurants', 'Sandwiches', 'Juice Bars & Smoothies']",Cleveland,1,41.4894702,-81.7110793,44113,2,68,4.5,OH
5231,8xpSoJ4luTA8RpoyZxVZyQ,"['Burgers', 'Sports Bars', 'American (Traditional)', 'Bars', 'Restaurants', 'Nightlife']",Avon,0,41.4517436983,-82.035846824,44011,2,12,3.0,OH
5255,VEa-IUbIgi9dmpCFMTn8Tw,"['Japanese', 'Restaurants', 'Sushi Bars', 'Vegetarian']",Strongsville,1,41.3060359,-81.8360236,44136,2,50,4.0,OH
5269,j6JAY0KpNCVgOmq9G6MZuA,"['Local Flavor', 'Italian', 'Festivals', 'Arts & Entertainment', 'Restaurants']",Cleveland,1,41.5089373573,-81.5987168065,44106,0,10,3.5,OH
5271,EP1do6l8hLyIGEru0gN3EQ,"['Vegetarian', 'Caribbean', 'American (New)', 'Restaurants']",Cleveland,1,41.4837156,-81.7099967,44113,2,226,3.5,OH
5290,yxAkKSctlxeJpKuiLoDqBg,"['Sushi Bars', 'Restaurants']",Willoughby,1,41.6410203,-81.4087116,44094,2,62,4.0,OH
5302,gp0lkqiaQ-LQFUPwztYl0Q,"['American (Traditional)', 'Restaurants', 'Bars', 'Nightlife', 'Pubs']",Valley City,1,41.2378773,-81.930718,44280,2,23,4.5,OH
5313,TnO9SmZoRNfJlbNV1wBKYw,"['Gastropubs', 'Restaurants']",Cleveland,1,41.4513105983,-81.8186925352,44111,2,76,3.5,OH
5315,MGY1f5dxhRiCFSFJwNlf9g,"['American (Traditional)', 'Diners', 'Restaurants', 'Breakfast & Brunch']",Cuyahoga Falls,1,41.1188509605,-81.4839608238,44221,1,19,2.5,OH
5316,eMsYgfg-oKX1vHPE1Z6p0g,"['Delis', 'Sandwiches', 'Restaurants']",Cuyahoga Falls,0,41.13444,-81.4847677,44221,0,3,4.5,OH
5323,myWTU6p921CBUrx3JclCfg,"['Restaurants', 'Diners', 'Cafes']",Cleveland,0,41.4894702,-81.7110793,44113,0,3,4.5,OH
5327,xXGRRmCIf6t6Bn-NvxHYwA,"['Seafood', 'Asian Fusion', 'Chinese', 'Restaurants']",North Olmsted,1,41.4193581,-81.8968105,44070,2,27,3.5,OH
5339,_PUGXxBeY2Z9OOosFS056w,"['Restaurants', 'Nightlife', 'Burgers', 'Breakfast & Brunch', 'American (New)', 'Bars']",Cleveland,1,41.508932,-81.597883,44106,2,32,3.0,OH
5340,EpJhRvkGDFE-GDPHM32klw,"['Mediterranean', 'Restaurants', 'Middle Eastern']",Westlake,1,41.4593545,-81.9513419,44145,2,77,4.0,OH
5353,_HqZV2Y9VGPNFbSMNs84bQ,"['Barbeque', 'Korean', 'Restaurants']",University Heights,1,41.5010531776,-81.5395860567,44118,2,65,4.0,OH
5372,TIYnquDIPdYmVJK4GNeXSQ,"['Restaurants', 'Nightlife', 'Italian', 'Salad', 'Bars', 'Wine Bars']",Cuyahoga Falls,1,41.1186165772,-81.4782197948,44221,2,40,3.0,OH
5381,zgAh21YWYaZUSEGi_E5SVg,"['Mexican', 'Restaurants']",Cleveland Heights,0,41.5105244,-81.5797661,44118,1,8,3.5,OH
5398,ZgNBVfLwHTMksImb4MSkIg,"['Sandwiches', 'American (New)', 'Restaurants', 'Chicken Wings', 'Seafood']",Garfield Heights,1,41.4214466399,-81.609099023,44125,0,4,4.0,OH
5408,rts9r2F-st7UQCDkplOivg,"['Sandwiches', 'Fast Food', 'Restaurants']",Cleveland,1,41.5011562,-81.5196806,44121,0,3,2.0,OH
5417,HC7XYU669ZXbE1cChU5U0Q,"['Italian', 'Event Planning & Services', 'Restaurants', 'Pizza', 'Caterers']",Willoughby Hills,1,41.5868808,-81.4419509,44094,2,72,4.5,OH
5463,dt98YQKpfQ1onQcQ8qpV5g,"['Restaurants', 'Cheesesteaks', 'Sandwiches', 'Delis', 'Salad']",Mentor,1,41.6583183,-81.3782342,44060,1,21,2.5,OH
5469,MVIthKWqwkQz0dai7LkVzQ,"['Restaurants', 'American (Traditional)', 'Vegan', 'Vegetarian']",Cleveland Heights,1,41.5099593143,-81.5801372801,44118,2,378,4.0,OH
5470,aHDJO8v0WfTRSE2NblNpDw,"['Restaurants', 'Fast Food', 'Mexican']",North Olmsted,1,41.4181879,-81.9163324,44070,1,18,2.0,OH
5481,h-hXxl_9f-QdTYUIx0ar8A,"['Restaurants', 'Steakhouses']",Independence,1,41.3974202722,-81.6505957894,44131,2,48,2.5,OH
5485,qMyYUz_V9I-jor53xb3bMQ,"['Italian', 'Restaurants']",Cleveland,0,41.4793232,-81.6890426,44113,2,10,4.5,OH
5493,2L0I4w2_32aVJq-IzhZSig,"['Juice Bars & Smoothies', 'Cafes', 'Food', 'Restaurants']",Cleveland,1,41.499775,-81.684836,44115,2,70,4.5,OH
5514,yhxv_FcPrWQglM0g0DSEwQ,"['Food Stands', 'Restaurants', 'Street Vendors', 'Food', 'American (New)']",Cleveland,1,41.4857101,-81.6966306,44113,1,13,4.5,OH
5531,vcV1q5onsIMFhOBxwNow7A,"['Fast Food', 'Burgers', 'Restaurants']",Cleveland,1,41.4392002,-81.8693915,44126,1,4,2.5,OH
5536,4idDscpVRyQIPbhg6n4IgA,"['Bars', 'Nightlife', 'Restaurants', 'American (New)', 'Dive Bars']",Richfield,1,41.246742,-81.6603842,44286,1,15,4.5,OH
5544,UXXAzmuz2olKSpte9eF4Vw,"['Restaurants', 'Colombian', 'Latin American', 'Tapas Bars', 'Seafood']",Cleveland,1,41.450519,-81.699789,44109,2,32,4.0,OH
5545,WBay6AZsHMExtMQsRc9-bQ,"['Pizza', 'Bars', 'Nightlife', 'Sandwiches', 'Restaurants']",Rocky River,1,41.4812457,-81.8365886,44116,2,164,3.5,OH
5570,5k8HPQwFI47DXp58DPNl0Q,"['Restaurants', 'Sports Bars', 'Karaoke', 'Bars', 'Nightlife', 'American (Traditional)']",Lakewood,0,41.4844574,-81.8211168,44107,1,16,3.5,OH
5576,kWW_EvMdS87-sXadKsqtXQ,"['Pizza', 'Restaurants']",Parma,1,41.383233,-81.736952,44129,2,5,3.0,OH
5577,foQBU09EoYrJpokEz-Ueug,"['Nightlife', 'Dive Bars', 'Steakhouses', 'Sports Bars', 'American (Traditional)', 'Restaurants', 'Bars']",Broadview Heights,1,41.313369,-81.685682,44147,0,3,3.5,OH
5578,_1qJqLzrgKSwcL0-wizidA,"['Restaurants', 'Nightlife', 'Bars']",Euclid,0,41.6155161,-81.5168381,44123,1,19,4.0,OH
5586,-cnAmACYQpwRyfjuZHay3w,"['Restaurants', 'Chinese']",Broadview Heights,1,41.347579,-81.683276,44147,1,6,3.0,OH
5589,qrCWmo0o3On13ltqOdRgkw,"['Salad', 'Italian', 'Restaurants', 'Pizza']",Fairlawn,1,41.1366377687,-81.6341810301,44333,1,15,3.5,OH
5609,uIBNPHjj7Wupu9tDG7lQiw,"['Burgers', 'Restaurants', 'Sandwiches', 'Pizza', 'Chicken Wings']",Eastlake,1,41.6787729,-81.4268212,44095,1,11,4.5,OH
5617,8pSKJ_qRUotjFl_bjH_GQA,"['Food', 'Restaurants', 'Breweries', 'American (New)']",Berea,1,41.366911,-81.852654,44017,2,110,4.0,OH
5623,MtjwVcFHvtogmJZ7De8M9Q,"['Pizza', 'Restaurants']",Cleveland Heights,1,41.5003171,-81.5555314,44118,1,15,3.0,OH
5632,5AWuy1gmFuqyQfj0484fcA,"['Soul Food', 'Seafood', 'Restaurants', 'Chicken Wings']",Cleveland,1,41.4637286,-81.5954337,44105,2,6,3.0,OH
5660,a3ENXfC1ska3HmRHb5Ew9w,"['Restaurants', 'Indian']",Parma Heights,1,41.3886269109,-81.7640690133,44130,1,12,4.0,OH
5670,HAt7VY-_uhl_ERUpGVqwVQ,"['Restaurants', 'Burgers', 'Fast Food']",Strongsville,1,41.3225304,-81.8370717,44136,1,6,2.0,OH
5691,rRAKvF-E_fnikHK4WSpXrA,"['Restaurants', 'Event Planning & Services', 'Mexican', 'Fast Food', 'Caterers']",Mentor,1,41.681583,-81.297426,44060,2,10,3.5,OH
5695,dGnyW_3CMSpO9atbhhPBvQ,"['Restaurants', 'Juice Bars & Smoothies', 'Food', 'American (New)']",Solon,0,41.422831,-81.477509,44022,2,4,3.0,OH
5698,PUos6w1aB2GX6Qakf9616w,"['Burgers', 'American (Traditional)', 'Restaurants']",Rocky River,1,41.4834775,-81.842702,44116,1,71,3.5,OH
5723,jhCcZgDhPh5oiPgOXYTkrg,"['Mediterranean', 'Greek', 'Restaurants', 'Sandwiches']",Cleveland,1,41.4984255,-81.5650211,44118,1,56,4.0,OH
5732,uDHZW-ueJm9UxSkuNuVmtQ,"['Restaurants', 'Event Planning & Services', 'Pizza', 'Caterers', 'Salad', 'Food', 'Food Delivery Services', 'Beer', 'Wine & Spirits', 'Chicken Wings', 'Desserts']",Elyria,1,41.3747225,-82.0874093,44035,1,8,4.0,OH
5748,9x6YjEmCwErs1UTFuYDOOQ,"['Restaurants', 'Cafes']",Cleveland,0,41.4976978617,-81.6984987259,44113,2,3,2.5,OH
5757,gWgWn4lkRQZwfCP-LBJ2xA,"['Laundry Services', 'Restaurants', 'Local Services', 'Laundromat', 'American (New)', 'Dry Cleaning & Laundry']",Cleveland,1,41.5087377213,-81.6660935461,44114,1,3,4.0,OH
5759,2CmLLrNHS_IBxzFllXx83g,"['Bars', 'Restaurants', 'Nightlife', 'American (New)']",Richfield,1,41.2670656,-81.6295027,44286,2,42,3.5,OH
5768,mJbrw3Y3NOjCKj2I5t8YsA,"['Restaurants', 'Event Planning & Services', 'Venues & Event Spaces', 'Caterers', 'Party & Event Planning', 'Steakhouses', 'American (New)']",Painesville,1,41.6937003,-81.2846674,44077,2,13,3.0,OH
5769,K_LPRrt7GwuBbFIrCYG8Jw,"['American (Traditional)', 'Restaurants', 'Bars', 'Nightlife']",Sagamore Hills,1,41.325526,-81.5378831,44067,1,5,3.0,OH
5799,i6CxDaUKAj-HKWijwY9yGg,"['Restaurants', 'Chinese']",Middlefield,1,41.463254,-81.091011,44062,1,12,4.0,OH
5806,OkC86YtZ0Nm19my5F4GGrQ,"['Bars', 'French', 'Wine Bars', 'Nightlife', 'Salad', 'Restaurants']",Rocky River,1,41.4830335,-81.8342876,44116,2,113,4.0,OH
5808,vkoakhm0G9kMEhQzjFo86w,"['American (Traditional)', 'Restaurants', 'Delis', 'Sandwiches']",Avon Lake,0,41.4938209,-82.0611978,44012,2,7,3.5,OH
5812,vwntGW400t5WG0ubjuaz5g,"['Restaurants', 'Barbeque']",Beachwood,0,41.4675893,-81.4932632,44122,2,3,3.0,OH
5841,AsVR-X40wAzI7z7oRpsbTA,"['Cambodian', 'Thai', 'Vietnamese', 'Restaurants']",Cleveland,0,41.4582548,-81.7809899,44111,1,166,4.5,OH
5859,tLpkSwdtqqoXwU0JAGnApw,"['Restaurants', 'Fast Food', 'Burgers']",Cleveland,1,41.434619,-81.52698,44128,1,3,3.5,OH
5863,i0ld5nTFMyGRlH1EZJNhvw,"['Restaurants', 'Sandwiches']",Cleveland,0,41.4969048,-81.6936185,44113,0,3,3.5,OH
5867,WG3zvUktE1l3llwq3PPVVg,"['Middle Eastern', 'Restaurants', 'Delis']",Cleveland,1,41.4852567,-81.7039616,44113,1,102,4.5,OH
5878,0-aoCkMjQqoOCr04QYZ1dA,"['Burgers', 'Fast Food', 'Restaurants']",Bedford,1,41.4238659,-81.497565,44146,1,5,2.5,OH
5890,9QiUKGLa4tJlQrV-LiPIbw,"['American (Traditional)', 'Restaurants']",Strongsville,1,41.3137306,-81.8169859,44136,2,120,3.5,OH
5914,77Okn4eSsPi8vbOdTeyq1w,"['American (New)', 'Restaurants']",Chagrin Falls,1,41.4304684113,-81.390838623,44023,0,3,3.5,OH
5938,Z6ezEudsHeYzqKCj9vWUww,"['Restaurants', 'Pizza']",Willoughby,1,41.626224,-81.429856,44094,1,3,2.5,OH
5939,SormG5HwTFhWrPk8Uog0dw,"['Fast Food', 'Mexican', 'Restaurants']",Parma,0,41.382859,-81.7389017,44129,1,17,2.0,OH
5943,v2a8hI1Tsi1SgFKFWD39qQ,"['Japanese', 'Restaurants', 'Chinese']",Cleveland,1,41.5008438264,-81.6334452919,44103,2,6,5.0,OH
5964,95Efv0xKoUsP5lvTnaeK5w,"['Restaurants', 'Italian']",Westlake,0,41.4299836,-81.9465029,44145,2,31,3.0,OH
5971,2U3KaC0sIFeugvSm0c2fJA,"['Steakhouses', 'American (Traditional)', 'Barbeque', 'Restaurants']",Medina,1,41.1650496,-81.8627356,44256,2,14,3.5,OH
5973,jB_YDxyniJgl5dPh8szOYA,"['Diners', 'Restaurants', 'Bakeries', 'Cafes', 'Desserts', 'Food']",Cuyahoga Falls,0,41.136415,-81.483051,44221,0,5,3.0,OH
6012,ZTiGNjJq9Wu7ImuQyfmmXQ,"['Specialty Food', 'Food', 'Arabian', 'Restaurants', 'Greek', 'Ethnic Food', 'Middle Eastern', 'Lebanese', 'Egyptian']",Lakewood,0,41.483315,-81.770577,44107,2,8,4.0,OH
6017,Vth-yacyyE3HZkbLbdkmzQ,"['Sandwiches', 'Breakfast & Brunch', 'Burgers', 'Restaurants']",columbia station,1,41.3132943,-81.9463104,44028,0,7,3.0,OH
6019,xiJU_UDQM6hk9oNAYCTzRQ,"['Hot Dogs', 'Restaurants']",Amherst,1,41.4011849,-82.2216117,44001,1,40,4.0,OH
6032,hctmFEbxF6upCtFhbHOb5A,"['Restaurants', 'Fast Food', 'Burgers']",North Ridgeville,1,41.3903322,-82.018129,44039,0,3,2.5,OH
